codigo,municipio,uf,ufTabela,populacao
4313706,Palmeira das Missões,Rio Grande do Sul,riograndedosul,33303
2207405,Palmeira do Piauí,Piauí,piaui,5043
2706307,Palmeira dos Índios,Alagoas,alagoas,73218
2207504,Palmeirais,Piauí,piaui,14539
2107605,Palmeirândia,Maranhão,maranhao,19722
1715705,Palmeirante,Tocantins,tocantins,6026
2923506,Palmeiras,Bahia,bahia,9019
5215702,Palmeiras de Goiás,Goiás,goiais,28858
1713809,Palmeiras do Tocantins,Tocantins,tocantins,6658
2610103,Palmeirina,Pernambuco,pernambuco,7693
1715754,Palmeirópolis,Tocantins,tocantins,7659
5215801,Palmelo,Goiás,goiais,2381
5215900,Palminópolis,Goiás,goiais,3585
3535309,Palmital,São Paulo,saopaulo,22221
4117800,Palmital,Paraná,parana,13172
4313805,Palmitinho,Rio Grande do Sul,riograndedosul,7057
4212106,Palmitos,Santa Catarina,santacatarina,16169
3146750,Palmópolis,Minas Gerais,minasgerais,5507
4117909,Palotina,Paraná,parana,31846
5216007,Panamá,Goiás,goiais,2615
4313904,Panambi,Rio Grande do Sul,riograndedosul,43667
3204005,Pancas,Espírito Santo,espiritosanto,23184
2610202,Panelas,Pernambuco,pernambuco,26474
3535408,Panorama,São Paulo,saopaulo,15777
4313953,Pantano Grande,Rio Grande do Sul,riograndedosul,9174
2706406,Pão de Açúcar,Alagoas,alagoas,24399
3146909,Papagaios,Minas Gerais,minasgerais,15674
4212205,Papanduva,Santa Catarina,santacatarina,19320
2207553,Paquetá,Piauí,piaui,3945
3147105,Pará de Minas,Minas Gerais,minasgerais,93969
3303609,Paracambi,Rio de Janeiro,riodejaneiro,52257
3147006,Paracatu,Minas Gerais,minasgerais,93158
2310209,Paracuru,Ceará,ceara,35076
1505502,Paragominas,Pará,para,113145
3147204,Paraguaçu,Minas Gerais,minasgerais,21513
3535507,Paraguaçu Paulista,São Paulo,saopaulo,45703
4314001,Paraí,Rio Grande do Sul,riograndedosul,7657
3303708,Paraíba do Sul,Rio de Janeiro,riodejaneiro,44285
2107704,Paraibano,Maranhão,maranhao,21386
3535606,Paraibuna,São Paulo,saopaulo,18222
2310258,Paraipaba,Ceará,ceara,32744
3535705,Paraíso,São Paulo,saopaulo,6454
4212239,Paraíso,Santa Catarina,santacatarina,3437
5006275,Paraíso das Águas,Mato Grosso do Sul,matogrossodosul,5555
4118006,Paraíso do Norte,Paraná,parana,13830
4314027,Paraíso do Sul,Rio Grande do Sul,riograndedosul,7611
1716109,Paraíso do Tocantins,Tocantins,tocantins,51252
3147303,Paraisópolis,Minas Gerais,minasgerais,21083
2310308,Parambu,Ceará,ceara,31521
2923605,Paramirim,Bahia,bahia,21607
2310407,Paramoti,Ceará,ceara,12226
2408607,Paraná,Rio Grande do Norte,riograndedonorte,4254
1716208,Paranã,Tocantins,tocantins,10449
4118105,Paranacity,Paraná,parana,11472
4118204,Paranaguá,Paraná,parana,154936
5006309,Paranaíba,Mato Grosso do Sul,matogrossodosul,42148
5216304,Paranaiguara,Goiás,goiais,10057
5106299,Paranaíta,Mato Grosso,matogrosso,11225
3535804,Paranapanema,São Paulo,saopaulo,20197
4118303,Paranapoema,Paraná,parana,3203
3535903,Paranapuã,São Paulo,saopaulo,4078
2610301,Paranatama,Pernambuco,pernambuco,11523
5106307,Paranatinga,Mato Grosso,matogrosso,22563
4118402,Paranavaí,Paraná,parana,88374
5006358,Paranhos,Mato Grosso do Sul,matogrossodosul,14228
3147402,Paraopeba,Minas Gerais,minasgerais,24540
3536000,Parapuã,São Paulo,saopaulo,10964
2510659,Parari,Paraíba,paraiba,1771
2923704,Paratinga,Bahia,bahia,32000
3303807,Paraty,Rio de Janeiro,riodejaneiro,43165
2408706,Paraú,Rio Grande do Norte,riograndedonorte,3768
1505536,Parauapebas,Pará,para,208273
5216403,Paraúna,Goiás,goiais,10988
2408805,Parazinho,Rio Grande do Norte,riograndedonorte,5237
3536109,Pardinho,São Paulo,saopaulo,6435
4314035,Pareci Novo,Rio Grande do Sul,riograndedosul,3837
1101450,Parecis,Rondônia,rondonia,6074
2408904,Parelhas,Rio Grande do Norte,riograndedonorte,21477
2706422,Pariconha,Alagoas,alagoas,10533
1303403,Parintins,Amazonas,amazonas,114273
2923803,Paripiranga,Bahia,bahia,28989
2706448,Paripueira,Alagoas,alagoas,13176
3536208,Pariquera-Açu,São Paulo,saopaulo,19648
3536257,Parisi,São Paulo,saopaulo,2161
2207603,Parnaguá,Piauí,piaui,10791
2207702,Parnaíba,Piauí,piaui,153078
2403251,Parnamirim,Rio Grande do Norte,riograndedonorte,261469
2610400,Parnamirim,Pernambuco,pernambuco,22010
2107803,Parnarama,Maranhão,maranhao,34907
4314050,Parobé,Rio Grande do Sul,riograndedosul,58272
3147600,Passa Quatro,Minas Gerais,minasgerais,16344
3147709,Passa Tempo,Minas Gerais,minasgerais,8084
3147808,Passa Vinte,Minas Gerais,minasgerais,2039
2409100,Passa-e-Fica,Rio Grande do Norte,riograndedonorte,13277
4314068,Passa-Sete,Rio Grande do Sul,riograndedosul,5702
3147501,Passabém,Minas Gerais,minasgerais,1649
2409209,Passagem,Rio Grande do Norte,riograndedonorte,3089
2510709,Passagem,Paraíba,paraiba,2419
2107902,Passagem Franca,Maranhão,maranhao,19019
2207751,Passagem Franca do Piauí,Piauí,piaui,4313
2610509,Passira,Pernambuco,pernambuco,28933
2706505,Passo de Camaragibe,Alagoas,alagoas,15245
4212254,Passo de Torres,Santa Catarina,santacatarina,8823
4314076,Passo do Sobrado,Rio Grande do Sul,riograndedosul,6535
4314100,Passo Fundo,Rio Grande do Sul,riograndedosul,203275
3147907,Passos,Minas Gerais,minasgerais,114679
4212270,Passos Maia,Santa Catarina,santacatarina,4147
2108009,Pastos Bons,Maranhão,maranhao,19472
3147956,Patis,Minas Gerais,minasgerais,5972
4118451,Pato Bragado,Paraná,parana,5610
4118501,Pato Branco,Paraná,parana,82881
2510808,Patos‎,Paraíba,paraiba,107605
3148004,Patos de Minas,Minas Gerais,minasgerais,152488
2207777,Patos do Piauí,Piauí,piaui,6392
3148103,Patrocínio,Minas Gerais,minasgerais,90757
3148202,Patrocínio do Muriaé,Minas Gerais,minasgerais,5684
3536307,Patrocínio Paulista,São Paulo,saopaulo,14670
2409308,Patu,Rio Grande do Norte,riograndedonorte,12755
3303856,Paty do Alferes,Rio de Janeiro,riodejaneiro,27769
2923902,Pau Brasil,Bahia,bahia,9831
2207793,Pau d'Arco do Piauí,Piauí,piaui,4045
2409407,Pau dos Ferros,Rio Grande do Norte,riograndedonorte,30394
1505551,Pau-d'Arco,Pará,para,5483
1716307,Pau-d'Arco,Tocantins,tocantins,4849
2610608,Paudalho,Pernambuco,pernambuco,56506
1303502,Pauini,Amazonas,amazonas,19426
3148301,Paula Cândido,Minas Gerais,minasgerais,9571
4118600,Paula Freitas,Paraná,parana,5873
3536406,Paulicéia,São Paulo,saopaulo,7366
3536505,Paulínia,São Paulo,saopaulo,109424
2108058,Paulino Neves,Maranhão,maranhao,16035
2610707,Paulista,Pernambuco,pernambuco,331774
2510907,Paulista,Paraíba,paraiba,12347
2207801,Paulistana,Piauí,piaui,20523
3536570,Paulistânia,São Paulo,saopaulo,1833
3148400,Paulistas,Minas Gerais,minasgerais,4830
2924009,Paulo Afonso,Bahia,bahia,117782
4314134,Paulo Bento,Rio Grande do Sul,riograndedosul,2293
3536604,Paulo de Faria,São Paulo,saopaulo,8945
4118709,Paulo Frontin,Paraná,parana,7354
2706604,Paulo Jacinto,Alagoas,alagoas,7564
4212304,Paulo Lopes,Santa Catarina,santacatarina,7494
2108108,Paulo Ramos,Maranhão,maranhao,21040
3148509,Pavão,Minas Gerais,minasgerais,8450
4314159,Paverama,Rio Grande do Sul,riograndedosul,8487
2207850,Pavussu,Piauí,piaui,3677
2924058,Pé de Serra,Bahia,bahia,13578
4118808,Peabiru,Paraná,parana,13996
3148608,Peçanha,Minas Gerais,minasgerais,17541
3536703,Pederneiras,São Paulo,saopaulo,46687
2610806,Pedra,Pernambuco,pernambuco,22617
3148707,Pedra Azul,Minas Gerais,minasgerais,24324
3536802,Pedra Bela,São Paulo,saopaulo,6093
3148756,Pedra Bonita,Minas Gerais,minasgerais,7097
2310506,Pedra Branca,Ceará,ceara,43258
2511004,Pedra Branca,Paraíba,paraiba,3801
1600154,Pedra Branca do Amapari,Amapá,amapa,16502
3148806,Pedra do Anta,Minas Gerais,minasgerais,3052
3148905,Pedra do Indaiá,Minas Gerais,minasgerais,3972
3149002,Pedra Dourada,Minas Gerais,minasgerais,2504
2409506,Pedra Grande,Rio Grande do Norte,riograndedonorte,3237
2511103,Pedra Lavrada,Paraíba,paraiba,7843
2805000,Pedra Mole,Sergipe,sergipe,3261
5106372,Pedra Preta,Mato Grosso,matogrosso,17626
2409605,Pedra Preta,Rio Grande do Norte,riograndedonorte,2458
3149101,Pedralva,Minas Gerais,minasgerais,11195
3536901,Pedranópolis,São Paulo,saopaulo,2494
2924108,Pedrão,Bahia,bahia,7347
4314175,Pedras Altas,Rio Grande do Sul,riograndedosul,1982
2511202,Pedras de Fogo,Paraíba,paraiba,28458
3149150,Pedras de Maria da Cruz,Minas Gerais,minasgerais,12107
4212403,Pedras Grandes,Santa Catarina,santacatarina,3976
3537008,Pedregulho,São Paulo,saopaulo,16744
3537107,Pedreira,São Paulo,saopaulo,47919
2108207,Pedreiras,Maranhão,maranhao,39229
2805109,Pedrinhas,Sergipe,sergipe,9602
3537156,Pedrinhas Paulista,São Paulo,saopaulo,3093
3149200,Pedrinópolis,Minas Gerais,minasgerais,3635
1716505,Pedro Afonso,Tocantins,tocantins,13578
2924207,Pedro Alexandre,Bahia,bahia,16667
2409704,Pedro Avelino,Rio Grande do Norte,riograndedonorte,6716
3204054,Pedro Canário,Espírito Santo,espiritosanto,26184
3537206,Pedro de Toledo,São Paulo,saopaulo,11331
2108256,Pedro do Rosário,Maranhão,maranhao,25144
5006408,Pedro Gomes,Mato Grosso do Sul,matogrossodosul,7674
2207900,Pedro II,Piauí,piaui,38742
2207934,Pedro Laurentino,Piauí,piaui,2536
3149309,Pedro Leopoldo,Minas Gerais,minasgerais,64258
4314209,Pedro Osório,Rio Grande do Sul,riograndedosul,7730
2512721,Pedro Régis,Paraíba,paraiba,6089
3149408,Pedro Teixeira,Minas Gerais,minasgerais,1807
2409803,Pedro Velho,Rio Grande do Norte,riograndedonorte,14806
1716604,Peixe,Tocantins,tocantins,11749
1505601,Peixe-Boi,Pará,para,8077
5106422,Peixoto de Azevedo,Mato Grosso,matogrosso,34976
4314308,Pejuçara,Rio Grande do Sul,riograndedosul,3874
4314407,Pelotas,Rio Grande do Sul,riograndedosul,342405
2310605,Penaforte,Ceará,ceara,9077
2108306,Penalva,Maranhão,maranhao,38470
3537305,Penápolis,São Paulo,saopaulo,63407
2409902,Pendências,Rio Grande do Norte,riograndedonorte,15129
2706703,Penedo,Alagoas,alagoas,63683
4212502,Penha,Santa Catarina,santacatarina,32531
2310704,Pentecoste,Ceará,ceara,37751
3149507,Pequeri,Minas Gerais,minasgerais,3320
3149606,Pequi,Minas Gerais,minasgerais,4406
1716653,Pequizeiro,Tocantins,tocantins,5477
3149705,Perdigão,Minas Gerais,minasgerais,11506
3149804,Perdizes,Minas Gerais,minasgerais,16168
3149903,Perdões,Minas Gerais,minasgerais,21390
3537404,Pereira Barreto,São Paulo,saopaulo,25669
3537503,Pereiras,São Paulo,saopaulo,8668
2310803,Pereiro,Ceará,ceara,16307
2108405,Peri Mirim,Maranhão,maranhao,14318
3149952,Periquito,Minas Gerais,minasgerais,6810
4212601,Peritiba,Santa Catarina,santacatarina,2787
2108454,Peritoró,Maranhão,maranhao,23196
4118857,Perobal,Paraná,parana,6127
4118907,Pérola,Paraná,parana,11234
4119004,Pérola d'Oeste,Paraná,parana,6347
5216452,Perolândia,Goiás,goiais,3129
3537602,Peruíbe,São Paulo,saopaulo,68284
3150000,Pescador,Minas Gerais,minasgerais,4252
4212650,Pescaria Brava,Santa Catarina,santacatarina,10091
2610905,Pesqueira,Pernambuco,pernambuco,67395
2611002,Petrolândia,Pernambuco,pernambuco,36548
4212700,Petrolândia,Santa Catarina,santacatarina,5937
2611101,Petrolina,Pernambuco,pernambuco,349145
5216809,Petrolina de Goiás,Goiás,goiais,10281
3303906,Petrópolis,Rio de Janeiro,riodejaneiro,306191
2706802,Piaçabuçu,Alagoas,alagoas,17827
3537701,Piacatu,São Paulo,saopaulo,5980
2511301,Piancó,Paraíba,paraiba,16075
2924306,Piatã,Bahia,bahia,17123
3150109,Piau,Minas Gerais,minasgerais,2748
4314423,Picada Café,Rio Grande do Sul,riograndedosul,5742
1505635,Piçarra,Pará,para,12981
2208007,Picos,Piauí,piaui,78222
2511400,Picuí,Paraíba,paraiba,18703
3537800,Piedade,São Paulo,saopaulo,55348
3150158,Piedade de Caratinga,Minas Gerais,minasgerais,8566
3150208,Piedade de Ponte Nova,Minas Gerais,minasgerais,4140
3150307,Piedade do Rio Grande,Minas Gerais,minasgerais,4497
3150406,Piedade dos Gerais,Minas Gerais,minasgerais,4982
4119103,Piên,Paraná,parana,12746
2924405,Pilão Arcado,Bahia,bahia,35048
2706901,Pilar,Alagoas,alagoas,35111
2511509,Pilar,Paraíba,paraiba,11917
5216908,Pilar de Goiás,Goiás,goiais,2253
3537909,Pilar do Sul,São Paulo,saopaulo,29185
2511608,Pilões,Paraíba,paraiba,6635
2410009,Pilões,Rio Grande do Norte,riograndedonorte,3838
2511707,Pilõezinhos,Paraíba,paraiba,4976
3150505,Pimenta,Minas Gerais,minasgerais,8660
1100189,Pimenta Bueno,Rondônia,rondonia,36660
2208106,Pimenteiras,Piauí,piaui,12127
1101468,Pimenteiras do Oeste,Rondônia,rondonia,2169
2924504,Pindaí,Bahia,bahia,16260
3538006,Pindamonhangaba,São Paulo,saopaulo,168328
2108504,Pindaré-Mirim,Maranhão,maranhao,32941
2707008,Pindoba,Alagoas,alagoas,2908
2924603,Pindobaçu,Bahia,bahia,20150
3538105,Pindorama,São Paulo,saopaulo,17049
1717008,Pindorama do Tocantins,Tocantins,tocantins,4447
2310852,Pindoretama,Ceará,ceara,20567
3150539,Pingo-d'Água,Minas Gerais,minasgerais,4941
4119152,Pinhais,Paraná,parana,132157
4314456,Pinhal,Rio Grande do Sul,riograndedosul,2579
4314464,Pinhal da Serra,Rio Grande do Sul,riograndedosul,1941
4119251,Pinhal de São Bento,Paraná,parana,2731
4314472,Pinhal Grande,Rio Grande do Sul,riograndedosul,4350
4119202,Pinhalão,Paraná,parana,6326
4212908,Pinhalzinho,Santa Catarina,santacatarina,20313
3538204,Pinhalzinho,São Paulo,saopaulo,15207
4119301,Pinhão,Paraná,parana,32391
2805208,Pinhão,Sergipe,sergipe,6576
3303955,Pinheiral,Rio de Janeiro,riodejaneiro,25156
4314498,Pinheirinho do Vale,Rio Grande do Sul,riograndedosul,4871
2108603,Pinheiro,Maranhão,maranhao,83387
4314506,Pinheiro Machado,Rio Grande do Sul,riograndedosul,12271
4213005,Pinheiro Preto,Santa Catarina,santacatarina,3555
3204104,Pinheiros,Espírito Santo,espiritosanto,27047
2924652,Pintadas,Bahia,bahia,10437
4314548,Pinto Bandeira,Rio Grande do Sul,riograndedosul,3003
3150570,Pintópolis,Minas Gerais,minasgerais,7507
2208205,Pio IX,Piauí,piaui,18425
2108702,Pio XII,Maranhão,maranhao,21485
3538303,Piquerobi,São Paulo,saopaulo,3692
2310902,Piquet Carneiro,Ceará,ceara,16959
3538501,Piquete,São Paulo,saopaulo,13657
3538600,Piracaia,São Paulo,saopaulo,27303
5217104,Piracanjuba,Goiás,goiais,24524
3150604,Piracema,Minas Gerais,minasgerais,6409
3538709,Piracicaba,São Paulo,saopaulo,404142
2208304,Piracuruca,Piauí,piaui,28791
3304003,Piraí,Rio de Janeiro,riodejaneiro,29277
2924678,Piraí do Norte,Bahia,bahia,10023
4119400,Piraí do Sul,Paraná,parana,25463
3538808,Piraju,São Paulo,saopaulo,29806
3150703,Pirajuba,Minas Gerais,minasgerais,6199
3538907,Pirajuí,São Paulo,saopaulo,25492
2805307,Pirambu,Sergipe,sergipe,9280
3150802,Piranga,Minas Gerais,minasgerais,17626
3539004,Pirangi,São Paulo,saopaulo,11417
3150901,Piranguçu,Minas Gerais,minasgerais,5472
3151008,Piranguinho,Minas Gerais,minasgerais,8596
2707107,Piranhas,Alagoas,alagoas,25039
5217203,Piranhas,Goiás,goiais,10385
2108801,Pirapemas,Maranhão,maranhao,18625
3151107,Pirapetinga,Minas Gerais,minasgerais,10752
4314555,Pirapó,Rio Grande do Sul,riograndedosul,2304
3151206,Pirapora,Minas Gerais,minasgerais,56428
3539103,Pirapora do Bom Jesus,São Paulo,saopaulo,18895
3539202,Pirapozinho,São Paulo,saopaulo,27527
4119509,Piraquara,Paraná,parana,113036
1717206,Piraquê,Tocantins,tocantins,3028
3539301,Pirassununga,São Paulo,saopaulo,76409
4314605,Piratini,Rio Grande do Sul,riograndedosul,20663
3539400,Piratininga,São Paulo,saopaulo,13636
4213104,Piratuba,Santa Catarina,santacatarina,3854
3151305,Piraúba,Minas Gerais,minasgerais,10787
5217302,Pirenópolis,Goiás,goiais,24908
5217401,Pires do Rio,Goiás,goiais,31458
2310951,Pires Ferreira,Ceará,ceara,10951
2924702,Piripá,Bahia,bahia,10707
2208403,Piripiri,Piauí,piaui,63742
2924801,Piritiba,Bahia,bahia,24755
2511806,Pirpirituba,Paraíba,paraiba,10579
4119608,Pitanga,Paraná,parana,30310
3539509,Pitangueiras,São Paulo,saopaulo,39719
4119657,Pitangueiras,Paraná,parana,3224
3151404,Pitangui,Minas Gerais,minasgerais,27989
2511905,Pitimbu,Paraíba,paraiba,19065
1717503,Pium,Tocantins,tocantins,7654
3204203,Piúma,Espírito Santo,espiritosanto,21711
3151503,Piumhi,Minas Gerais,minasgerais,34691
1505650,Placas,Pará,para,30982
1200385,Plácido de Castro,Acre,acre,19761
5217609,Planaltina,Goiás,goiais,89918
4119707,Planaltina do Paraná,Paraná,parana,4263
2924900,Planaltino,Bahia,bahia,9322
2925006,Planalto,Bahia,bahia,26265
4119806,Planalto,Paraná,parana,13479
4314704,Planalto,Rio Grande do Sul,riograndedosul,10084
3539608,Planalto,São Paulo,saopaulo,5237
4213153,Planalto Alegre,Santa Catarina,santacatarina,2870
5106455,Planalto da Serra,Mato Grosso,matogrosso,2662
3151602,Planura,Minas Gerais,minasgerais,12133
3539707,Platina,São Paulo,saopaulo,3550
3539806,Poá,São Paulo,saopaulo,117452
2611200,Poção,Pernambuco,pernambuco,11302
2108900,Poção de Pedras,Maranhão,maranhao,17873
2512002,Pocinhos,Paraíba,paraiba,18564
2410108,Poço Branco,Rio Grande do Norte,riograndedonorte,15413
2512036,Poço Dantas,Paraíba,paraiba,3888
4314753,Poço das Antas,Rio Grande do Sul,riograndedosul,2098
2707206,Poço das Trincheiras,Alagoas,alagoas,14386
2512077,Poço de José de Moura,Paraíba,paraiba,4307
3151701,Poço Fundo,Minas Gerais,minasgerais,16791
2805406,Poço Redondo,Sergipe,sergipe,34775
2805505,Poço Verde,Sergipe,sergipe,23728
2925105,Poções,Bahia,bahia,46871
5106505,Poconé,Mato Grosso,matogrosso,32843
3151800,Poços de Caldas,Minas Gerais,minasgerais,167397
3151909,Pocrane,Minas Gerais,minasgerais,8432
2925204,Pojuca,Bahia,bahia,39519
3539905,Poloni,São Paulo,saopaulo,6059
2512101,Pombal,Paraíba,paraiba,32801
2611309,Pombos,Pernambuco,pernambuco,27091
4213203,Pomerode,Santa Catarina,santacatarina,33447
3540002,Pompeia,São Paulo,saopaulo,22014
3152006,Pompéu,Minas Gerais,minasgerais,31812
3540101,Pongaí,São Paulo,saopaulo,3416
1505700,Ponta de Pedras,Pará,para,31082
4119905,Ponta Grossa,Paraná,parana,351736
5006606,Ponta Porã,Mato Grosso do Sul,matogrossodosul,92526
3540200,Pontal,São Paulo,saopaulo,49961
5106653,Pontal do Araguaia,Mato Grosso,matogrosso,6711
4119954,Pontal do Paraná,Paraná,parana,27284
5217708,Pontalina,Goiás,goiais,17819
3540259,Pontalinda,São Paulo,saopaulo,4628
4314779,Pontão,Rio Grande do Sul,riograndedosul,3904
4213302,Ponte Alta,Santa Catarina,santacatarina,4682
1717800,Ponte Alta do Bom Jesus,Tocantins,tocantins,4596
4213351,Ponte Alta do Norte,Santa Catarina,santacatarina,3414
1717909,Ponte Alta do Tocantins,Tocantins,tocantins,8039
5106703,Ponte Branca,Mato Grosso,matogrosso,1576
3152105,Ponte Nova,Minas Gerais,minasgerais,59742
4314787,Ponte Preta,Rio Grande do Sul,riograndedosul,1547
4213401,Ponte Serrada,Santa Catarina,santacatarina,11593
5106752,Pontes e Lacerda,Mato Grosso,matogrosso,45436
3540309,Pontes Gestal,São Paulo,saopaulo,2577
3204252,Ponto Belo,Espírito Santo,espiritosanto,7863
3152131,Ponto Chique,Minas Gerais,minasgerais,4261
3152170,Ponto dos Volantes,Minas Gerais,minasgerais,12121
2925253,Ponto Novo,Bahia,bahia,14914
3540408,Populina,São Paulo,saopaulo,4169
2311009,Poranga,Ceará,ceara,12336
3540507,Porangaba,São Paulo,saopaulo,9925
5218003,Porangatu,Goiás,goiais,45394
3304102,Porciúncula,Rio de Janeiro,riodejaneiro,18847
4120002,Porecatu,Paraná,parana,12914
2410207,Portalegre,Rio Grande do Norte,riograndedonorte,7867
4314803,Portão,Rio Grande do Sul,riograndedosul,37079
5218052,Porteirão,Goiás,goiais,3881
2311108,Porteiras,Ceará,ceara,14996
3152204,Porteirinha,Minas Gerais,minasgerais,37906
1505809,Portel,Pará,para,62043
5218102,Portelândia,Goiás,goiais,4011
2208502,Porto,Piauí,piaui,12568
1200807,Porto Acre,Acre,acre,18504
4314902,Porto Alegre,Rio Grande do Sul,riograndedosul,1483771
5106778,Porto Alegre do Norte,Mato Grosso,matogrosso,12517
2208551,Porto Alegre do Piauí,Piauí,piaui,2710
1718006,Porto Alegre do Tocantins,Tocantins,tocantins,3139
4120101,Porto Amazonas,Paraná,parana,4848
4120150,Porto Barreiro,Paraná,parana,3237
4213500,Porto Belo,Santa Catarina,santacatarina,21388
2707305,Porto Calvo,Alagoas,alagoas,27165
2805604,Porto da Folha,Sergipe,sergipe,28596
1505908,Porto de Moz,Pará,para,41135
2707404,Porto de Pedras,Alagoas,alagoas,7786
2410256,Porto do Mangue,Rio Grande do Norte,riograndedonorte,6437
5106802,Porto dos Gaúchos,Mato Grosso,matogrosso,5410
5106828,Porto Esperidião,Mato Grosso,matogrosso,12017
5106851,Porto Estrela,Mato Grosso,matogrosso,2963
3540606,Porto Feliz,São Paulo,saopaulo,53098
3540705,Porto Ferreira,São Paulo,saopaulo,56150
3152303,Porto Firme,Minas Gerais,minasgerais,11279
2109007,Porto Franco,Maranhão,maranhao,23885
1600535,Porto Grande,Amapá,amapa,21971
4315008,Porto Lucena,Rio Grande do Sul,riograndedosul,4678
4315057,Porto Mauá,Rio Grande do Sul,riograndedosul,2374
5006903,Porto Murtinho,Mato Grosso do Sul,matogrossodosul,17131
1718204,Porto Nacional,Tocantins,tocantins,53010
3304110,Porto Real,Rio de Janeiro,riodejaneiro,19683
2707503,Porto Real do Colégio,Alagoas,alagoas,20066
4120200,Porto Rico,Paraná,parana,2559
2109056,Porto Rico do Maranhão,Maranhão,maranhao,5975
